sale_id,sale_date,product_id,warehouse_id,quantity_sold,selling_price_per_unit,channel
TXN037935,2026-05-06,PROD0091,WH02,2,922.1,Online
TXN037936,2026-05-06,PROD0021,WH02,1,657.4,Online
TXN037937,2026-05-06,PROD0029,WH03,1,216.16,Online
TXN037938,2026-05-06,PROD0059,WH04,1,529.33,Online
TXN037939,2026-05-06,PROD0059,WH01,2,529.33,Online
TXN037940,2026-05-06,PROD0022,WH03,1,88.86,Retail
TXN037941,2026-05-06,PROD0103,WH01,1,731.07,Wholesale
TXN037942,2026-05-06,PROD0111,WH01,2,267.82,Online
TXN037943,2026-05-06,PROD0039,WH04,1,360.51,Retail
TXN037944,2026-05-06,PROD0101,WH05,4,335.07,Online
TXN037945,2026-05-06,PROD0036,WH05,1,222.07,Retail
TXN037946,2026-05-06,PROD0088,WH01,2,308.26,Retail
TXN037947,2026-05-06,PROD0083,WH05,2,183.43,Retail
TXN037948,2026-05-06,PROD0127,WH05,1,815.22,Retail
TXN037949,2026-05-06,PROD0125,WH04,1,799.62,Retail
TXN037950,2026-05-06,PROD0006,WH02,2,342.18,Online
TXN037951,2026-05-06,PROD0104,WH05,1,709.27,Retail
TXN037952,2026-05-06,PROD0094,WH02,5,54.93,Online
TXN037953,2026-05-06,PROD0113,WH03,5,290.11,Retail
TXN037954,2026-05-06,PROD0074,WH05,2,522.27,Online
TXN037955,2026-05-06,PROD0123,WH02,1,458.85,Wholesale
TXN037956,2026-05-06,PROD0051,WH01,2,771.14,Online
TXN037957,2026-05-06,PROD0123,WH02,1,458.85,Online
TXN037958,2026-05-06,PROD0013,WH05,1,231.03,Online
TXN037959,2026-05-06,PROD0071,WH05,4,217.26,Online
TXN037960,2026-05-06,PROD0030,WH05,4,307.89,Retail
TXN037961,2026-05-06,PROD0043,WH01,1,430.69,Online
TXN037962,2026-05-06,PROD0052,WH05,1,728.74,Retail
TXN037963,2026-05-06,PROD0012,WH02,3,625.07,Online
TXN037964,2026-05-06,PROD0128,WH05,5,88.9,Online
TXN037965,2026-05-06,PROD0064,WH05,2,563.89,Retail
TXN037966,2026-05-06,PROD0075,WH01,1,736.06,Online
TXN037967,2026-05-07,PROD0054,WH05,2,144.85,Retail
TXN037968,2026-05-07,PROD0098,WH02,4,352.46,Wholesale
TXN037969,2026-05-07,PROD0038,WH04,1,226.86,Retail
TXN037970,2026-05-07,PROD0021,WH02,1,657.4,Retail
TXN037971,2026-05-07,PROD0075,WH04,1,736.06,Online
TXN037972,2026-05-07,PROD0028,WH03,1,179.6,Online
TXN037973,2026-05-07,PROD0086,WH01,2,308.34,Retail
TXN037974,2026-05-07,PROD0041,WH05,1,313.32,Retail
TXN037975,2026-05-07,PROD0058,WH02,2,407.28,Retail
TXN037976,2026-05-07,PROD0063,WH05,1,560.04,Online
TXN037977,2026-05-07,PROD0049,WH04,2,416.0,Retail
TXN037978,2026-05-07,PROD0069,WH01,1,279.79,Wholesale
TXN037979,2026-05-07,PROD0022,WH02,2,88.86,Retail
TXN037980,2026-05-07,PROD0006,WH05,2,342.18,Online
TXN037981,2026-05-07,PROD0022,WH04,1,88.86,Online
TXN037982,2026-05-07,PROD0108,WH02,1,158.82,Retail
TXN037983,2026-05-07,PROD0091,WH05,2,922.1,Online
TXN037984,2026-05-07,PROD0117,WH04,2,478.38,Online
TXN037985,2026-05-07,PROD0046,WH05,1,328.39,Retail
TXN037986,2026-05-07,PROD0007,WH03,1,385.91,Wholesale
TXN037987,2026-05-07,PROD0062,WH01,1,576.67,Online
TXN037988,2026-05-07,PROD0007,WH03,2,385.91,Online
TXN037989,2026-05-07,PROD0006,WH02,1,342.18,Online
TXN037990,2026-05-07,PROD0061,WH04,3,35.05,Online
TXN037991,2026-05-07,PROD0069,WH04,2,279.79,Online
TXN037992,2026-05-07,PROD0128,WH02,7,88.9,Wholesale
TXN037993,2026-05-07,PROD0079,WH05,1,698.45,Retail
TXN037994,2026-05-07,PROD0056,WH04,1,306.56,Online
TXN037995,2026-05-07,PROD0029,WH02,6,216.16,Online
TXN037996,2026-05-07,PROD0049,WH02,5,416.0,Online
TXN037997,2026-05-07,PROD0102,WH05,1,196.25,Online
TXN037998,2026-05-07,PROD0005,WH05,6,170.46,Retail
TXN037999,2026-05-07,PROD0108,WH04,2,158.82,Online
TXN038000,2026-05-07,PROD0099,WH05,1,345.24,Retail
TXN038001,2026-05-07,PROD0029,WH02,1,216.16,Wholesale
TXN038002,2026-05-07,PROD0078,WH05,1,368.28,Online
TXN038003,2026-05-07,PROD0066,WH05,2,512.81,Online
TXN038004,2026-05-07,PROD0030,WH03,1,307.89,Online
TXN038005,2026-05-07,PROD0034,WH03,1,126.65,Online
TXN038006,2026-05-07,PROD0008,WH04,9,40.03,Retail
TXN038007,2026-05-07,PROD0015,WH02,1,414.86,Retail
TXN038008,2026-05-07,PROD0109,WH05,1,891.71,Online
TXN038009,2026-05-07,PROD0019,WH05,3,254.68,Online
TXN038010,2026-05-07,PROD0004,WH02,3,299.93,Retail
TXN038011,2026-05-07,PROD0097,WH03,2,172.41,Online
TXN038012,2026-05-07,PROD0026,WH02,2,482.99,Online
TXN038013,2026-05-07,PROD0031,WH03,6,159.65,Wholesale
TXN038014,2026-05-07,PROD0004,WH01,3,299.93,Retail
TXN038015,2026-05-07,PROD0106,WH01,2,51.83,Online
TXN038016,2026-05-07,PROD0012,WH01,1,625.07,Online
TXN038017,2026-05-07,PROD0053,WH05,1,566.68,Wholesale
TXN038018,2026-05-07,PROD0110,WH04,1,84.13,Online
TXN038019,2026-05-07,PROD0109,WH05,1,891.71,Online
TXN038020,2026-05-07,PROD0027,WH03,4,262.97,Online
TXN038021,2026-05-07,PROD0096,WH01,1,785.16,Retail
TXN038022,2026-05-07,PROD0091,WH03,1,922.1,Retail
TXN038023,2026-05-07,PROD0068,WH04,2,154.66,Wholesale
TXN038024,2026-05-07,PROD0029,WH05,5,216.16,Wholesale
TXN038025,2026-05-07,PROD0101,WH05,2,335.07,Retail
TXN038026,2026-05-07,PROD0105,WH01,2,568.46,Online
TXN038027,2026-05-07,PROD0003,WH02,10,92.84,Retail
TXN038028,2026-05-07,PROD0027,WH04,1,262.97,Online
TXN038029,2026-05-07,PROD0006,WH05,1,342.18,Wholesale
TXN038030,2026-05-07,PROD0057,WH04,1,229.78,Retail
TXN038031,2026-05-07,PROD0016,WH05,1,113.06,Online
TXN038032,2026-05-07,PROD0011,WH02,1,515.6,Retail
TXN038033,2026-05-07,PROD0097,WH02,2,172.41,Online
TXN038034,2026-05-07,PROD0094,WH05,4,54.93,Retail
TXN038035,2026-05-07,PROD0025,WH01,1,203.66,Retail
TXN038036,2026-05-07,PROD0046,WH01,2,328.39,Online
TXN038037,2026-05-07,PROD0015,WH02,1,414.86,Retail
TXN038038,2026-05-07,PROD0070,WH04,1,291.98,Online
TXN038039,2026-05-07,PROD0025,WH05,1,203.66,Online
TXN038040,2026-05-07,PROD0039,WH05,6,360.51,Retail
TXN038041,2026-05-07,PROD0069,WH05,4,279.79,Wholesale
TXN038042,2026-05-07,PROD0104,WH02,3,709.27,Wholesale
TXN038043,2026-05-07,PROD0096,WH04,2,785.16,Wholesale
TXN038044,2026-05-07,PROD0047,WH04,1,539.17,Online
TXN038045,2026-05-07,PROD0072,WH01,3,109.21,Online
TXN038046,2026-05-07,PROD0085,WH02,4,350.45,Online
TXN038047,2026-05-07,PROD0120,WH03,1,807.25,Retail
TXN038048,2026-05-07,PROD0083,WH03,2,183.43,Wholesale
TXN038049,2026-05-07,PROD0057,WH04,4,229.78,Online
TXN038050,2026-05-07,PROD0003,WH03,13,92.84,Retail
TXN038051,2026-05-07,PROD0050,WH01,1,506.94,Online
TXN038052,2026-05-07,PROD0024,WH03,6,237.44,Online
TXN038053,2026-05-07,PROD0106,WH05,4,51.83,Online
TXN038054,2026-05-07,PROD0078,WH03,1,368.28,Retail
TXN038055,2026-05-07,PROD0018,WH02,8,22.79,Retail
TXN038056,2026-05-07,PROD0114,WH01,1,87.96,Online
TXN038057,2026-05-07,PROD0124,WH05,2,391.84,Retail
TXN038058,2026-05-07,PROD0044,WH03,7,10.47,Online
TXN038059,2026-05-07,PROD0075,WH01,3,736.06,Online
TXN038060,2026-05-07,PROD0080,WH01,2,149.97,Online
TXN038061,2026-05-07,PROD0121,WH05,1,583.3,Online
TXN038062,2026-05-07,PROD0105,WH01,4,568.46,Retail
TXN038063,2026-05-07,PROD0093,WH04,2,718.31,Online
TXN038064,2026-05-07,PROD0115,WH01,1,607.39,Online
TXN038065,2026-05-07,PROD0092,WH04,4,84.39,Retail
TXN038066,2026-05-07,PROD0014,WH04,2,206.63,Retail
TXN038067,2026-05-07,PROD0063,WH03,1,560.04,Retail
TXN038068,2026-05-07,PROD0012,WH02,1,625.07,Online
TXN038069,2026-05-07,PROD0078,WH05,1,368.28,Online
TXN038070,2026-05-07,PROD0047,WH05,1,539.17,Retail
TXN038071,2026-05-07,PROD0094,WH03,9,54.93,Online
TXN038072,2026-05-07,PROD0022,WH05,3,88.86,Online
TXN038073,2026-05-07,PROD0077,WH05,2,732.06,Online
TXN038074,2026-05-07,PROD0033,WH03,1,535.58,Retail
TXN038075,2026-05-07,PROD0078,WH01,1,368.28,Online
TXN038076,2026-05-07,PROD0079,WH05,1,698.45,Online
TXN038077,2026-05-08,PROD0112,WH02,2,206.11,Online
TXN038078,2026-05-08,PROD0089,WH02,1,310.46,Online
TXN038079,2026-05-08,PROD0058,WH05,1,407.28,Online
TXN038080,2026-05-08,PROD0101,WH03,1,335.07,Retail
TXN038081,2026-05-08,PROD0113,WH01,5,290.11,Online
TXN038082,2026-05-08,PROD0029,WH04,2,216.16,Online
TXN038083,2026-05-08,PROD0022,WH01,1,88.86,Wholesale
TXN038084,2026-05-08,PROD0002,WH05,1,766.66,Online
TXN038085,2026-05-08,PROD0105,WH05,2,568.46,Online
TXN038086,2026-05-08,PROD0004,WH03,2,299.93,Online
TXN038087,2026-05-08,PROD0127,WH02,1,815.22,Online
TXN038088,2026-05-08,PROD0081,WH02,9,41.47,Online
TXN038089,2026-05-08,PROD0003,WH05,15,92.84,Retail
TXN038090,2026-05-08,PROD0110,WH01,1,84.13,Retail
TXN038091,2026-05-08,PROD0111,WH03,1,267.82,Online
TXN038092,2026-05-08,PROD0076,WH05,1,105.69,Retail
TXN038093,2026-05-08,PROD0024,WH03,6,237.44,Online
TXN038094,2026-05-08,PROD0064,WH01,2,563.89,Online
TXN038095,2026-05-08,PROD0083,WH01,1,183.43,Online
TXN038096,2026-05-08,PROD0125,WH02,4,799.62,Online
TXN038097,2026-05-08,PROD0038,WH04,1,226.86,Retail
TXN038098,2026-05-08,PROD0023,WH04,2,718.07,Online
TXN038099,2026-05-08,PROD0080,WH03,1,149.97,Retail
TXN038100,2026-05-08,PROD0062,WH05,2,576.67,Online
TXN038101,2026-05-08,PROD0115,WH04,2,607.39,Online
TXN038102,2026-05-08,PROD0016,WH04,4,113.06,Online
TXN038103,2026-05-08,PROD0040,WH02,1,530.8,Retail
TXN038104,2026-05-08,PROD0037,WH05,1,720.85,Retail
TXN038105,2026-05-08,PROD0083,WH04,2,183.43,Online
TXN038106,2026-05-08,PROD0126,WH01,1,543.44,Retail
TXN038107,2026-05-08,PROD0014,WH02,2,206.63,Wholesale
TXN038108,2026-05-08,PROD0053,WH02,1,566.68,Online
TXN038109,2026-05-08,PROD0113,WH03,2,290.11,Online
TXN038110,2026-05-08,PROD0089,WH04,3,310.46,Online
TXN038111,2026-05-08,PROD0085,WH04,3,350.45,Online
TXN038112,2026-05-08,PROD0059,WH02,2,529.33,Wholesale
TXN038113,2026-05-08,PROD0077,WH01,1,732.06,Online
TXN038114,2026-05-08,PROD0101,WH02,2,335.07,Online
TXN038115,2026-05-08,PROD0027,WH01,6,262.97,Online
TXN038116,2026-05-08,PROD0023,WH04,1,718.07,Wholesale
TXN038117,2026-05-08,PROD0045,WH01,1,443.22,Online
TXN038118,2026-05-08,PROD0100,WH04,1,433.5,Retail
TXN038119,2026-05-08,PROD0012,WH01,1,625.07,Online
TXN038120,2026-05-08,PROD0066,WH05,3,512.81,Wholesale
TXN038121,2026-05-08,PROD0128,WH01,13,88.9,Online
TXN038122,2026-05-08,PROD0051,WH04,1,771.14,Online
TXN038123,2026-05-08,PROD0123,WH02,1,458.85,Retail
TXN038124,2026-05-08,PROD0068,WH01,2,154.66,Online
TXN038125,2026-05-08,PROD0037,WH01,1,720.85,Online
TXN038126,2026-05-08,PROD0091,WH05,1,922.1,Retail
TXN038127,2026-05-08,PROD0055,WH04,1,610.6,Retail
TXN038128,2026-05-08,PROD0115,WH03,1,607.39,Online
TXN038129,2026-05-08,PROD0036,WH05,5,222.07,Wholesale
TXN038130,2026-05-08,PROD0029,WH02,1,216.16,Retail
TXN038131,2026-05-08,PROD0032,WH03,7,66.91,Online
TXN038132,2026-05-08,PROD0011,WH03,2,515.6,Retail
TXN038133,2026-05-08,PROD0092,WH03,4,84.39,Wholesale
TXN038134,2026-05-08,PROD0095,WH03,3,226.49,Online
TXN038135,2026-05-08,PROD0068,WH05,2,154.66,Online
TXN038136,2026-05-08,PROD0118,WH05,4,44.34,Wholesale
TXN038137,2026-05-08,PROD0117,WH02,2,478.38,Online
TXN038138,2026-05-08,PROD0096,WH05,1,785.16,Retail
TXN038139,2026-05-08,PROD0094,WH01,8,54.93,Online
TXN038140,2026-05-08,PROD0028,WH05,3,179.6,Online
TXN038141,2026-05-08,PROD0109,WH04,1,891.71,Retail
TXN038142,2026-05-08,PROD0108,WH04,1,158.82,Online
TXN038143,2026-05-08,PROD0081,WH03,2,41.47,Online
TXN038144,2026-05-08,PROD0068,WH04,3,154.66,Online
TXN038145,2026-05-08,PROD0059,WH02,1,529.33,Retail
TXN038146,2026-05-08,PROD0050,WH03,1,506.94,Retail
TXN038147,2026-05-08,PROD0121,WH05,1,583.3,Online
TXN038148,2026-05-08,PROD0031,WH05,1,159.65,Wholesale
TXN038149,2026-05-08,PROD0011,WH02,2,515.6,Online
TXN038150,2026-05-08,PROD0066,WH04,2,512.81,Retail
TXN038151,2026-05-08,PROD0033,WH05,1,535.58,Retail
TXN038152,2026-05-08,PROD0051,WH03,1,771.14,Online
TXN038153,2026-05-08,PROD0021,WH02,1,657.4,Retail
TXN038154,2026-05-08,PROD0114,WH01,4,87.96,Online
TXN038155,2026-05-08,PROD0114,WH03,1,87.96,Online
TXN038156,2026-05-08,PROD0030,WH05,2,307.89,Online
TXN038157,2026-05-08,PROD0059,WH03,1,529.33,Online
TXN038158,2026-05-08,PROD0100,WH02,2,433.5,Retail
TXN038159,2026-05-08,PROD0056,WH05,1,306.56,Wholesale
TXN038160,2026-05-08,PROD0104,WH04,1,709.27,Wholesale
TXN038161,2026-05-08,PROD0070,WH04,3,291.98,Retail
TXN038162,2026-05-08,PROD0084,WH04,1,563.23,Online
TXN038163,2026-05-08,PROD0066,WH03,1,512.81,Online
TXN038164,2026-05-08,PROD0042,WH04,1,61.35,Online
TXN038165,2026-05-08,PROD0085,WH01,2,350.45,Online
TXN038166,2026-05-08,PROD0068,WH04,2,154.66,Online
TXN038167,2026-05-08,PROD0013,WH01,2,231.03,Retail
TXN038168,2026-05-08,PROD0056,WH03,1,306.56,Online
TXN038169,2026-05-08,PROD0081,WH03,6,41.47,Online
TXN038170,2026-05-08,PROD0020,WH05,1,363.62,Retail
TXN038171,2026-05-08,PROD0082,WH02,2,302.75,Online
TXN038172,2026-05-08,PROD0013,WH02,1,231.03,Online
TXN038173,2026-05-08,PROD0120,WH03,1,807.25,Retail
TXN038174,2026-05-08,PROD0090,WH05,2,890.04,Online
TXN038175,2026-05-08,PROD0029,WH05,1,216.16,Online
TXN038176,2026-05-08,PROD0076,WH04,3,105.69,Retail
TXN038177,2026-05-08,PROD0098,WH03,1,352.46,Online
TXN038178,2026-05-08,PROD0097,WH05,1,172.41,Wholesale
TXN038179,2026-05-08,PROD0052,WH01,1,728.74,Retail
TXN038180,2026-05-08,PROD0001,WH03,1,400.23,Wholesale
TXN038181,2026-05-08,PROD0066,WH05,2,512.81,Retail
TXN038182,2026-05-08,PROD0071,WH05,2,217.26,Online
TXN038183,2026-05-08,PROD0060,WH03,2,379.48,Retail
TXN038184,2026-05-08,PROD0006,WH05,2,342.18,Online
TXN038185,2026-05-08,PROD0033,WH01,1,535.58,Online
TXN038186,2026-05-08,PROD0024,WH02,4,237.44,Retail
TXN038187,2026-05-08,PROD0080,WH05,2,149.97,Retail
TXN038188,2026-05-08,PROD0003,WH02,4,92.84,Retail
TXN038189,2026-05-08,PROD0018,WH03,12,22.79,Retail
TXN038190,2026-05-08,PROD0118,WH03,13,44.34,Online
TXN038191,2026-05-08,PROD0062,WH04,1,576.67,Online
TXN038192,2026-05-08,PROD0055,WH05,2,610.6,Retail
TXN038193,2026-05-08,PROD0010,WH02,2,198.25,Online
TXN038194,2026-05-08,PROD0106,WH01,5,51.83,Online
TXN038195,2026-05-08,PROD0039,WH03,4,360.51,Retail
TXN038196,2026-05-08,PROD0105,WH05,1,568.46,Online
TXN038197,2026-05-08,PROD0106,WH05,4,51.83,Online
TXN038198,2026-05-08,PROD0104,WH02,1,709.27,Online
TXN038199,2026-05-08,PROD0030,WH03,1,307.89,Online
TXN038200,2026-05-08,PROD0124,WH02,1,391.84,Retail
TXN038201,2026-05-08,PROD0046,WH04,2,328.39,Online
TXN038202,2026-05-08,PROD0049,WH03,2,416.0,Online
TXN038203,2026-05-08,PROD0017,WH05,1,168.37,Online
TXN038204,2026-05-08,PROD0102,WH05,3,196.25,Online
TXN038205,2026-05-08,PROD0077,WH05,2,732.06,Online
TXN038206,2026-05-08,PROD0006,WH04,1,342.18,Retail
TXN038207,2026-05-08,PROD0126,WH05,4,543.44,Retail
TXN038208,2026-05-08,PROD0009,WH05,1,577.1,Online
TXN038209,2026-05-08,PROD0092,WH01,4,84.39,Retail
TXN038210,2026-05-08,PROD0072,WH04,1,109.21,Wholesale
TXN038211,2026-05-08,PROD0072,WH04,1,109.21,Online
TXN038212,2026-05-08,PROD0078,WH02,2,368.28,Online
TXN038213,2026-05-09,PROD0042,WH02,12,61.35,Online
TXN038214,2026-05-09,PROD0016,WH05,2,113.06,Online
TXN038215,2026-05-09,PROD0045,WH02,1,443.22,Online
TXN038216,2026-05-09,PROD0001,WH01,1,400.23,Online
TXN038217,2026-05-09,PROD0075,WH04,1,736.06,Online
TXN038218,2026-05-09,PROD0118,WH04,6,44.34,Retail
TXN038219,2026-05-09,PROD0020,WH02,2,363.62,Retail
TXN038220,2026-05-09,PROD0040,WH01,1,530.8,Online
TXN038221,2026-05-09,PROD0058,WH05,4,407.28,Online
TXN038222,2026-05-09,PROD0121,WH02,4,583.3,Retail
TXN038223,2026-05-09,PROD0004,WH03,1,299.93,Online
TXN038224,2026-05-09,PROD0124,WH05,6,391.84,Retail
TXN038225,2026-05-09,PROD0123,WH05,4,458.85,Online
TXN038226,2026-05-09,PROD0040,WH03,1,530.8,Retail
TXN038227,2026-05-09,PROD0028,WH04,6,179.6,Retail
TXN038228,2026-05-09,PROD0074,WH04,1,522.27,Retail
TXN038229,2026-05-09,PROD0088,WH05,3,308.26,Retail
TXN038230,2026-05-09,PROD0110,WH02,1,84.13,Online
TXN038231,2026-05-09,PROD0079,WH05,3,698.45,Retail
TXN038232,2026-05-09,PROD0111,WH04,1,267.82,Wholesale
TXN038233,2026-05-09,PROD0097,WH03,2,172.41,Online
TXN038234,2026-05-09,PROD0086,WH05,1,308.34,Online
TXN038235,2026-05-09,PROD0112,WH05,2,206.11,Retail
TXN038236,2026-05-09,PROD0065,WH04,1,431.82,Wholesale
TXN038237,2026-05-09,PROD0093,WH05,1,718.31,Online
TXN038238,2026-05-09,PROD0110,WH01,4,84.13,Online
TXN038239,2026-05-09,PROD0035,WH03,4,224.81,Retail
TXN038240,2026-05-09,PROD0127,WH01,1,815.22,Wholesale
TXN038241,2026-05-09,PROD0004,WH05,3,299.93,Online
TXN038242,2026-05-09,PROD0081,WH01,9,41.47,Retail
TXN038243,2026-05-09,PROD0082,WH04,1,302.75,Online
TXN038244,2026-05-09,PROD0067,WH04,1,272.24,Wholesale
TXN038245,2026-05-09,PROD0101,WH01,1,335.07,Online
TXN038246,2026-05-09,PROD0119,WH02,16,62.53,Online
TXN038247,2026-05-09,PROD0105,WH02,2,568.46,Online
TXN038248,2026-05-09,PROD0053,WH05,2,566.68,Retail
TXN038249,2026-05-09,PROD0084,WH05,1,563.23,Online
TXN038250,2026-05-09,PROD0092,WH02,2,84.39,Online
TXN038251,2026-05-09,PROD0108,WH04,1,158.82,Online
TXN038252,2026-05-09,PROD0118,WH02,4,44.34,Online
TXN038253,2026-05-09,PROD0089,WH03,1,310.46,Wholesale
TXN038254,2026-05-09,PROD0070,WH01,4,291.98,Retail
TXN038255,2026-05-09,PROD0127,WH05,4,815.22,Online
TXN038256,2026-05-09,PROD0030,WH02,2,307.89,Online
TXN038257,2026-05-09,PROD0002,WH01,3,766.66,Online
TXN038258,2026-05-09,PROD0021,WH05,1,657.4,Retail
TXN038259,2026-05-09,PROD0054,WH04,2,144.85,Online
TXN038260,2026-05-09,PROD0044,WH05,12,10.47,Retail
TXN038261,2026-05-09,PROD0084,WH05,1,563.23,Retail
TXN038262,2026-05-09,PROD0116,WH04,1,362.75,Online
TXN038263,2026-05-09,PROD0118,WH02,1,44.34,Online
TXN038264,2026-05-09,PROD0068,WH04,3,154.66,Online
TXN038265,2026-05-09,PROD0089,WH03,3,310.46,Retail
TXN038266,2026-05-09,PROD0006,WH04,3,342.18,Wholesale
TXN038267,2026-05-09,PROD0002,WH05,2,766.66,Wholesale
TXN038268,2026-05-09,PROD0081,WH03,12,41.47,Online
TXN038269,2026-05-09,PROD0071,WH02,2,217.26,Retail
TXN038270,2026-05-09,PROD0119,WH02,10,62.53,Retail
TXN038271,2026-05-09,PROD0079,WH05,3,698.45,Retail
TXN038272,2026-05-09,PROD0022,WH04,1,88.86,Online
TXN038273,2026-05-09,PROD0068,WH01,2,154.66,Retail
TXN038274,2026-05-09,PROD0026,WH01,1,482.99,Retail
TXN038275,2026-05-09,PROD0093,WH02,2,718.31,Retail
TXN038276,2026-05-09,PROD0084,WH04,1,563.23,Online
TXN038277,2026-05-09,PROD0059,WH05,1,529.33,Retail
TXN038278,2026-05-09,PROD0059,WH03,1,529.33,Online
TXN038279,2026-05-09,PROD0024,WH05,3,237.44,Wholesale
TXN038280,2026-05-09,PROD0079,WH01,3,698.45,Wholesale
TXN038281,2026-05-09,PROD0056,WH04,1,306.56,Retail
TXN038282,2026-05-09,PROD0117,WH02,1,478.38,Retail
TXN038283,2026-05-09,PROD0121,WH03,1,583.3,Online
TXN038284,2026-05-09,PROD0003,WH04,4,92.84,Online
TXN038285,2026-05-09,PROD0081,WH02,1,41.47,Wholesale
TXN038286,2026-05-09,PROD0050,WH04,1,506.94,Online
TXN038287,2026-05-09,PROD0019,WH01,2,254.68,Online
TXN038288,2026-05-09,PROD0093,WH03,2,718.31,Retail
TXN038289,2026-05-09,PROD0044,WH04,10,10.47,Retail
TXN038290,2026-05-09,PROD0096,WH01,2,785.16,Retail
TXN038291,2026-05-09,PROD0025,WH04,1,203.66,Retail
TXN038292,2026-05-09,PROD0108,WH04,4,158.82,Online
TXN038293,2026-05-09,PROD0064,WH03,1,563.89,Retail
TXN038294,2026-05-09,PROD0112,WH01,2,206.11,Online
TXN038295,2026-05-09,PROD0018,WH02,6,22.79,Online
TXN038296,2026-05-09,PROD0092,WH01,8,84.39,Retail
TXN038297,2026-05-09,PROD0102,WH05,1,196.25,Online
TXN038298,2026-05-09,PROD0065,WH05,1,431.82,Online
TXN038299,2026-05-09,PROD0008,WH05,10,40.03,Wholesale
TXN038300,2026-05-09,PROD0054,WH04,2,144.85,Online
TXN038301,2026-05-09,PROD0069,WH02,2,279.79,Online
TXN038302,2026-05-09,PROD0102,WH02,2,196.25,Online
TXN038303,2026-05-09,PROD0022,WH02,1,88.86,Online
TXN038304,2026-05-09,PROD0066,WH02,1,512.81,Online
TXN038305,2026-05-09,PROD0068,WH02,3,154.66,Retail
TXN038306,2026-05-09,PROD0095,WH03,2,226.49,Online
TXN038307,2026-05-09,PROD0012,WH05,1,625.07,Online
TXN038308,2026-05-09,PROD0079,WH05,1,698.45,Online
TXN038309,2026-05-09,PROD0121,WH01,4,583.3,Wholesale
TXN038310,2026-05-09,PROD0065,WH01,1,431.82,Retail
TXN038311,2026-05-09,PROD0056,WH05,4,306.56,Online
TXN038312,2026-05-09,PROD0113,WH02,2,290.11,Online
TXN038313,2026-05-09,PROD0065,WH02,1,431.82,Wholesale
TXN038314,2026-05-09,PROD0047,WH03,1,539.17,Online
TXN038315,2026-05-09,PROD0096,WH05,1,785.16,Online
TXN038316,2026-05-09,PROD0061,WH05,4,35.05,Online
TXN038317,2026-05-09,PROD0080,WH05,2,149.97,Online
TXN038318,2026-05-09,PROD0011,WH05,1,515.6,Online
TXN038319,2026-05-09,PROD0121,WH04,2,583.3,Online
TXN038320,2026-05-09,PROD0123,WH05,1,458.85,Online
TXN038321,2026-05-09,PROD0100,WH02,1,433.5,Online
TXN038322,2026-05-09,PROD0025,WH01,2,203.66,Retail
TXN038323,2026-05-09,PROD0125,WH01,2,799.62,Online
TXN038324,2026-05-09,PROD0066,WH01,1,512.81,Retail
TXN038325,2026-05-09,PROD0108,WH05,6,158.82,Wholesale
TXN038326,2026-05-09,PROD0051,WH02,2,771.14,Retail
TXN038327,2026-05-09,PROD0010,WH02,2,198.25,Online
TXN038328,2026-05-09,PROD0049,WH02,1,416.0,Retail
TXN038329,2026-05-09,PROD0091,WH03,1,922.1,Online
TXN038330,2026-05-09,PROD0117,WH03,2,478.38,Online
TXN038331,2026-05-09,PROD0019,WH01,1,254.68,Online
TXN038332,2026-05-09,PROD0094,WH05,8,54.93,Wholesale
TXN038333,2026-05-09,PROD0062,WH01,2,576.67,Online
TXN038334,2026-05-09,PROD0025,WH02,1,203.66,Online
TXN038335,2026-05-09,PROD0017,WH02,1,168.37,Online
TXN038336,2026-05-09,PROD0096,WH01,1,785.16,Online
TXN038337,2026-05-09,PROD0077,WH04,1,732.06,Online
TXN038338,2026-05-09,PROD0108,WH04,1,158.82,Retail
TXN038339,2026-05-09,PROD0082,WH04,2,302.75,Online
TXN038340,2026-05-09,PROD0012,WH01,1,625.07,Online
TXN038341,2026-05-09,PROD0074,WH02,3,522.27,Wholesale
TXN038342,2026-05-09,PROD0011,WH05,1,515.6,Wholesale
TXN038343,2026-05-09,PROD0084,WH05,1,563.23,Online
TXN038344,2026-05-09,PROD0104,WH03,1,709.27,Retail
TXN038345,2026-05-09,PROD0105,WH02,1,568.46,Online
TXN038346,2026-05-09,PROD0043,WH05,1,430.69,Retail
TXN038347,2026-05-09,PROD0011,WH03,2,515.6,Retail
TXN038348,2026-05-09,PROD0117,WH02,1,478.38,Retail
TXN038349,2026-05-09,PROD0080,WH05,2,149.97,Wholesale
TXN038350,2026-05-09,PROD0004,WH02,3,299.93,Online
TXN038351,2026-05-09,PROD0032,WH05,13,66.91,Wholesale
TXN038352,2026-05-09,PROD0057,WH05,2,229.78,Online
TXN038353,2026-05-09,PROD0074,WH02,2,522.27,Wholesale
TXN038354,2026-05-09,PROD0009,WH05,2,577.1,Online
TXN038355,2026-05-09,PROD0115,WH03,1,607.39,Wholesale
TXN038356,2026-05-09,PROD0016,WH02,1,113.06,Online
TXN038357,2026-05-09,PROD0096,WH04,1,785.16,Online
TXN038358,2026-05-09,PROD0118,WH05,13,44.34,Online
TXN038359,2026-05-09,PROD0036,WH05,1,222.07,Online
TXN038360,2026-05-09,PROD0085,WH03,3,350.45,Retail
TXN038361,2026-05-09,PROD0017,WH04,2,168.37,Retail
