sale_id,sale_date,product_id,warehouse_id,quantity_sold,selling_price_per_unit,channel,revenue
TXN041411,2026-06-03,PROD0018,WH05,6,22.79,Online,136.74
TXN041412,2026-06-03,PROD0002,WH04,1,766.66,Online,766.66
TXN041413,2026-06-03,PROD0118,WH02,2,44.34,Retail,88.68
TXN041414,2026-06-03,PROD0020,WH02,1,363.62,Online,363.62
TXN041415,2026-06-03,PROD0034,WH02,1,126.65,Retail,126.65
TXN041416,2026-06-03,PROD0043,WH02,1,430.69,Online,430.69
TXN041417,2026-06-03,PROD0012,WH05,1,625.07,Wholesale,625.07
TXN041418,2026-06-03,PROD0027,WH01,1,262.97,Retail,262.97
TXN041419,2026-06-03,PROD0086,WH01,1,308.34,Retail,308.34
TXN041420,2026-06-03,PROD0125,WH02,2,799.62,Online,1599.24
TXN041421,2026-06-03,PROD0013,WH01,3,231.03,Retail,693.09
TXN041422,2026-06-03,PROD0051,WH05,1,771.14,Online,771.14
TXN041423,2026-06-03,PROD0111,WH01,1,267.82,Online,267.82
TXN041424,2026-06-03,PROD0040,WH02,1,530.8,Online,530.8
TXN041425,2026-06-03,PROD0034,WH01,3,126.65,Retail,379.95
TXN041426,2026-06-03,PROD0039,WH03,3,360.51,Online,1081.53
TXN041427,2026-06-03,PROD0101,WH02,1,335.07,Online,335.07
TXN041428,2026-06-03,PROD0122,WH02,1,792.76,Online,792.76
TXN041429,2026-06-03,PROD0119,WH02,11,62.53,Online,687.83
TXN041430,2026-06-03,PROD0116,WH04,4,362.75,Online,1451.0
TXN041431,2026-06-03,PROD0093,WH01,2,718.31,Retail,1436.62
TXN041432,2026-06-03,PROD0103,WH05,2,731.07,Retail,1462.14
TXN041433,2026-06-03,PROD0078,WH02,2,368.28,Online,736.56
TXN041434,2026-06-03,PROD0028,WH02,2,179.6,Retail,359.2
TXN041435,2026-06-03,PROD0077,WH02,2,732.06,Online,1464.12
TXN041436,2026-06-03,PROD0109,WH03,1,891.71,Online,891.71
TXN041437,2026-06-03,PROD0109,WH04,1,891.71,Online,891.71
TXN041438,2026-06-03,PROD0008,WH01,10,40.03,Retail,400.3
TXN041439,2026-06-03,PROD0040,WH04,3,530.8,Retail,1592.4
TXN041440,2026-06-03,PROD0089,WH04,1,310.46,Retail,310.46
TXN041441,2026-06-03,PROD0128,WH01,2,88.9,Online,177.8
TXN041442,2026-06-03,PROD0104,WH04,1,709.27,Online,709.27
TXN041443,2026-06-03,PROD0044,WH04,3,10.47,Wholesale,31.41
TXN041444,2026-06-03,PROD0111,WH03,1,267.82,Online,267.82
TXN041445,2026-06-03,PROD0071,WH05,2,217.26,Online,434.52
TXN041446,2026-06-03,PROD0056,WH05,5,306.56,Retail,1532.8
TXN041447,2026-06-03,PROD0114,WH01,1,87.96,Retail,87.96
TXN041448,2026-06-03,PROD0094,WH05,11,54.93,Online,604.23
TXN041449,2026-06-03,PROD0006,WH04,1,342.18,Online,342.18
TXN041450,2026-06-03,PROD0124,WH03,1,391.84,Retail,391.84
TXN041451,2026-06-03,PROD0080,WH05,1,149.97,Online,149.97
TXN041452,2026-06-03,PROD0053,WH03,1,566.68,Online,566.68
TXN041453,2026-06-03,PROD0071,WH04,1,217.26,Retail,217.26
TXN041454,2026-06-03,PROD0116,WH01,1,362.75,Retail,362.75
TXN041455,2026-06-03,PROD0065,WH05,1,431.82,Retail,431.82
TXN041456,2026-06-03,PROD0054,WH04,1,144.85,Retail,144.85
TXN041457,2026-06-03,PROD0073,WH03,2,314.02,Online,628.04
TXN041458,2026-06-03,PROD0106,WH03,10,51.83,Online,518.3
TXN041459,2026-06-03,PROD0006,WH05,1,342.18,Wholesale,342.18
TXN041460,2026-06-03,PROD0056,WH01,3,306.56,Wholesale,919.68
TXN041461,2026-06-03,PROD0086,WH04,2,308.34,Wholesale,616.68
TXN041462,2026-06-03,PROD0007,WH02,2,385.91,Retail,771.82
TXN041463,2026-06-03,PROD0124,WH01,2,391.84,Online,783.68
TXN041464,2026-06-03,PROD0075,WH05,1,736.06,Retail,736.06
TXN041465,2026-06-03,PROD0010,WH03,3,198.25,Retail,594.75
TXN041466,2026-06-03,PROD0008,WH05,7,40.03,Online,280.21
TXN041467,2026-06-03,PROD0067,WH05,1,272.24,Wholesale,272.24
TXN041468,2026-06-03,PROD0048,WH03,1,468.79,Wholesale,468.79
TXN041469,2026-06-03,PROD0007,WH02,1,385.91,Retail,385.91
TXN041470,2026-06-03,PROD0062,WH05,1,576.67,Online,576.67
TXN041471,2026-06-03,PROD0042,WH04,8,61.35,Online,490.8
TXN041472,2026-06-03,PROD0029,WH03,3,216.16,Online,648.48
TXN041473,2026-06-03,PROD0082,WH04,2,302.75,Wholesale,605.5
TXN041474,2026-06-03,PROD0041,WH04,3,313.32,Online,939.96
TXN041475,2026-06-03,PROD0098,WH03,2,352.46,Online,704.92
TXN041476,2026-06-03,PROD0030,WH02,1,307.89,Wholesale,307.89
TXN041477,2026-06-03,PROD0120,WH03,1,807.25,Retail,807.25
TXN041478,2026-06-03,PROD0070,WH05,1,291.98,Wholesale,291.98
TXN041479,2026-06-03,PROD0125,WH01,1,799.62,Online,799.62
TXN041480,2026-06-03,PROD0068,WH04,2,154.66,Retail,309.32
TXN041481,2026-06-03,PROD0004,WH03,1,299.93,Retail,299.93
TXN041482,2026-06-03,PROD0042,WH05,3,61.35,Wholesale,184.05
TXN041483,2026-06-03,PROD0024,WH01,2,237.44,Retail,474.88
TXN041484,2026-06-03,PROD0043,WH05,4,430.69,Online,1722.76
TXN041485,2026-06-03,PROD0020,WH03,1,363.62,Online,363.62
TXN041486,2026-06-03,PROD0068,WH03,4,154.66,Online,618.64
TXN041487,2026-06-03,PROD0015,WH05,3,414.86,Online,1244.58
TXN041488,2026-06-03,PROD0123,WH02,2,458.85,Retail,917.7
TXN041489,2026-06-03,PROD0016,WH03,1,113.06,Retail,113.06
TXN041490,2026-06-03,PROD0012,WH03,1,625.07,Online,625.07
TXN041491,2026-06-03,PROD0079,WH04,1,698.45,Retail,698.45
TXN041492,2026-06-03,PROD0035,WH04,4,224.81,Online,899.24
TXN041493,2026-06-03,PROD0019,WH05,1,254.68,Online,254.68
TXN041494,2026-06-03,PROD0069,WH02,3,279.79,Online,839.37
TXN041495,2026-06-03,PROD0083,WH01,1,183.43,Retail,183.43
TXN041496,2026-06-03,PROD0064,WH02,2,563.89,Online,1127.78
TXN041497,2026-06-03,PROD0034,WH01,4,126.65,Online,506.6
TXN041498,2026-06-03,PROD0114,WH03,2,87.96,Online,175.92
TXN041499,2026-06-03,PROD0056,WH03,3,306.56,Online,919.68
TXN041500,2026-06-03,PROD0069,WH05,4,279.79,Retail,1119.16
TXN041501,2026-06-03,PROD0022,WH05,1,88.86,Online,88.86
TXN041502,2026-06-03,PROD0060,WH04,1,379.48,Online,379.48
TXN041503,2026-06-03,PROD0066,WH05,1,512.81,Online,512.81
TXN041504,2026-06-03,PROD0017,WH01,2,168.37,Online,336.74
TXN041505,2026-06-03,PROD0080,WH04,1,149.97,Online,149.97
TXN041506,2026-06-03,PROD0009,WH03,3,577.1,Online,1731.3
TXN041507,2026-06-03,PROD0047,WH03,4,539.17,Online,2156.68
TXN041508,2026-06-03,PROD0083,WH04,1,183.43,Online,183.43
TXN041509,2026-06-03,PROD0051,WH05,3,771.14,Retail,2313.42
TXN041510,2026-06-03,PROD0039,WH04,4,360.51,Online,1442.04
TXN041511,2026-06-03,PROD0062,WH01,1,576.67,Wholesale,576.67
TXN041512,2026-06-03,PROD0122,WH02,2,792.76,Retail,1585.52
TXN041513,2026-06-03,PROD0033,WH02,3,535.58,Online,1606.74
TXN041514,2026-06-03,PROD0092,WH04,2,84.39,Retail,168.78
TXN041515,2026-06-03,PROD0068,WH02,2,154.66,Online,309.32
TXN041516,2026-06-03,PROD0103,WH05,2,731.07,Online,1462.14
TXN041517,2026-06-04,PROD0055,WH04,1,610.6,Retail,610.6
TXN041518,2026-06-04,PROD0101,WH03,4,335.07,Online,1340.28
TXN041519,2026-06-04,PROD0115,WH04,1,607.39,Online,607.39
TXN041520,2026-06-04,PROD0110,WH02,1,84.13,Online,84.13
TXN041521,2026-06-04,PROD0112,WH02,1,206.11,Online,206.11
TXN041522,2026-06-04,PROD0009,WH01,3,577.1,Wholesale,1731.3
TXN041523,2026-06-04,PROD0073,WH05,1,314.02,Online,314.02
TXN041524,2026-06-04,PROD0043,WH05,1,430.69,Online,430.69
TXN041525,2026-06-04,PROD0124,WH02,1,391.84,Wholesale,391.84
TXN041526,2026-06-04,PROD0059,WH02,3,529.33,Online,1587.99
TXN041527,2026-06-04,PROD0005,WH01,1,170.46,Retail,170.46
TXN041528,2026-06-04,PROD0084,WH02,1,563.23,Online,563.23
TXN041529,2026-06-04,PROD0037,WH01,3,720.85,Retail,2162.55
TXN041530,2026-06-04,PROD0049,WH04,3,416.0,Retail,1248.0
TXN041531,2026-06-04,PROD0112,WH03,2,206.11,Online,412.22
TXN041532,2026-06-04,PROD0065,WH04,1,431.82,Online,431.82
TXN041533,2026-06-04,PROD0027,WH05,2,262.97,Wholesale,525.94
TXN041534,2026-06-04,PROD0027,WH05,2,262.97,Online,525.94
TXN041535,2026-06-04,PROD0083,WH02,1,183.43,Online,183.43
TXN041536,2026-06-04,PROD0082,WH04,1,302.75,Wholesale,302.75
TXN041537,2026-06-04,PROD0018,WH05,12,22.79,Online,273.48
TXN041538,2026-06-04,PROD0087,WH05,3,387.06,Retail,1161.18
TXN041539,2026-06-04,PROD0039,WH05,1,360.51,Retail,360.51
TXN041540,2026-06-04,PROD0040,WH01,1,530.8,Online,530.8
TXN041541,2026-06-04,PROD0068,WH01,1,154.66,Online,154.66
TXN041542,2026-06-04,PROD0082,WH03,3,302.75,Retail,908.25
TXN041543,2026-06-04,PROD0048,WH05,1,468.79,Online,468.79
TXN041544,2026-06-04,PROD0058,WH02,3,407.28,Online,1221.84
TXN041545,2026-06-04,PROD0007,WH01,1,385.91,Retail,385.91
TXN041546,2026-06-04,PROD0086,WH01,1,308.34,Online,308.34
TXN041547,2026-06-04,PROD0052,WH05,3,728.74,Online,2186.22
TXN041548,2026-06-04,PROD0082,WH04,2,302.75,Online,605.5
TXN041549,2026-06-04,PROD0003,WH04,4,92.84,Retail,371.36
TXN041550,2026-06-04,PROD0089,WH05,2,310.46,Retail,620.92
TXN041551,2026-06-04,PROD0096,WH02,2,785.16,Retail,1570.32
TXN041552,2026-06-04,PROD0005,WH02,2,170.46,Wholesale,340.92
TXN041553,2026-06-04,PROD0098,WH05,2,352.46,Online,704.92
TXN041554,2026-06-04,PROD0096,WH04,2,785.16,Retail,1570.32
TXN041555,2026-06-04,PROD0119,WH04,2,62.53,Online,125.06
TXN041556,2026-06-04,PROD0096,WH04,2,785.16,Online,1570.32
TXN041557,2026-06-04,PROD0052,WH04,1,728.74,Online,728.74
TXN041558,2026-06-04,PROD0117,WH02,1,478.38,Retail,478.38
TXN041559,2026-06-04,PROD0089,WH05,1,310.46,Retail,310.46
TXN041560,2026-06-04,PROD0101,WH02,2,335.07,Retail,670.14
TXN041561,2026-06-04,PROD0059,WH03,3,529.33,Retail,1587.99
TXN041562,2026-06-04,PROD0110,WH03,1,84.13,Online,84.13
TXN041563,2026-06-04,PROD0091,WH01,2,922.1,Online,1844.2
TXN041564,2026-06-04,PROD0062,WH01,1,576.67,Online,576.67
TXN041565,2026-06-04,PROD0061,WH05,4,35.05,Wholesale,140.2
TXN041566,2026-06-04,PROD0084,WH05,1,563.23,Retail,563.23
TXN041567,2026-06-04,PROD0055,WH05,1,610.6,Online,610.6
TXN041568,2026-06-04,PROD0046,WH03,4,328.39,Retail,1313.56
TXN041569,2026-06-04,PROD0032,WH01,6,66.91,Online,401.46
TXN041570,2026-06-04,PROD0062,WH01,2,576.67,Online,1153.34
TXN041571,2026-06-04,PROD0083,WH04,2,183.43,Online,366.86
TXN041572,2026-06-04,PROD0097,WH01,4,172.41,Online,689.64
TXN041573,2026-06-04,PROD0107,WH02,2,546.29,Online,1092.58
TXN041574,2026-06-04,PROD0074,WH05,1,522.27,Retail,522.27
TXN041575,2026-06-04,PROD0045,WH04,1,443.22,Online,443.22
TXN041576,2026-06-04,PROD0070,WH02,1,291.98,Online,291.98
TXN041577,2026-06-04,PROD0069,WH04,2,279.79,Retail,559.58
TXN041578,2026-06-04,PROD0108,WH04,1,158.82,Online,158.82
TXN041579,2026-06-04,PROD0120,WH02,4,807.25,Retail,3229.0
TXN041580,2026-06-04,PROD0128,WH05,15,88.9,Online,1333.5
TXN041581,2026-06-04,PROD0016,WH03,1,113.06,Online,113.06
TXN041582,2026-06-04,PROD0088,WH01,4,308.26,Retail,1233.04
TXN041583,2026-06-04,PROD0024,WH04,2,237.44,Retail,474.88
TXN041584,2026-06-04,PROD0071,WH05,4,217.26,Online,869.04
TXN041585,2026-06-04,PROD0109,WH05,2,891.71,Retail,1783.42
TXN041586,2026-06-04,PROD0089,WH05,1,310.46,Online,310.46
TXN041587,2026-06-04,PROD0060,WH02,2,379.48,Retail,758.96
TXN041588,2026-06-04,PROD0051,WH04,1,771.14,Retail,771.14
TXN041589,2026-06-04,PROD0075,WH01,1,736.06,Online,736.06
TXN041590,2026-06-04,PROD0021,WH02,1,657.4,Online,657.4
TXN041591,2026-06-04,PROD0063,WH03,1,560.04,Retail,560.04
TXN041592,2026-06-04,PROD0044,WH02,3,10.47,Online,31.41
TXN041593,2026-06-04,PROD0001,WH02,1,400.23,Online,400.23
TXN041594,2026-06-04,PROD0001,WH05,1,400.23,Wholesale,400.23
TXN041595,2026-06-04,PROD0070,WH01,1,291.98,Retail,291.98
TXN041596,2026-06-04,PROD0033,WH05,1,535.58,Online,535.58
TXN041597,2026-06-04,PROD0021,WH02,1,657.4,Wholesale,657.4
TXN041598,2026-06-04,PROD0026,WH01,1,482.99,Retail,482.99
TXN041599,2026-06-04,PROD0110,WH01,2,84.13,Retail,168.26
TXN041600,2026-06-04,PROD0063,WH03,3,560.04,Retail,1680.12
TXN041601,2026-06-04,PROD0106,WH05,12,51.83,Online,621.96
TXN041602,2026-06-04,PROD0059,WH03,2,529.33,Retail,1058.66
TXN041603,2026-06-05,PROD0020,WH01,1,363.62,Online,363.62
TXN041604,2026-06-05,PROD0028,WH02,1,179.6,Retail,179.6
TXN041605,2026-06-05,PROD0024,WH01,4,237.44,Wholesale,949.76
TXN041606,2026-06-05,PROD0106,WH04,6,51.83,Online,310.98
TXN041607,2026-06-05,PROD0090,WH04,1,890.04,Online,890.04
TXN041608,2026-06-05,PROD0110,WH01,1,84.13,Retail,84.13
TXN041609,2026-06-05,PROD0096,WH02,2,785.16,Retail,1570.32
TXN041610,2026-06-05,PROD0019,WH05,4,254.68,Retail,1018.72
TXN041611,2026-06-05,PROD0035,WH04,1,224.81,Online,224.81
TXN041612,2026-06-05,PROD0047,WH03,1,539.17,Retail,539.17
TXN041613,2026-06-05,PROD0127,WH01,4,815.22,Wholesale,3260.88
TXN041614,2026-06-05,PROD0057,WH02,4,229.78,Online,919.12
TXN041615,2026-06-05,PROD0041,WH04,1,313.32,Online,313.32
TXN041616,2026-06-05,PROD0117,WH05,1,478.38,Wholesale,478.38
TXN041617,2026-06-05,PROD0033,WH01,1,535.58,Retail,535.58
TXN041618,2026-06-05,PROD0001,WH03,1,400.23,Online,400.23
TXN041619,2026-06-05,PROD0014,WH05,3,206.63,Online,619.89
TXN041620,2026-06-05,PROD0059,WH01,2,529.33,Retail,1058.66
TXN041621,2026-06-05,PROD0009,WH01,3,577.1,Online,1731.3
TXN041622,2026-06-05,PROD0104,WH04,1,709.27,Online,709.27
TXN041623,2026-06-05,PROD0047,WH02,3,539.17,Online,1617.51
TXN041624,2026-06-05,PROD0098,WH03,1,352.46,Online,352.46
TXN041625,2026-06-05,PROD0089,WH05,2,310.46,Retail,620.92
TXN041626,2026-06-05,PROD0061,WH05,4,35.05,Online,140.2
TXN041627,2026-06-05,PROD0039,WH03,3,360.51,Online,1081.53
TXN041628,2026-06-05,PROD0003,WH05,9,92.84,Online,835.56
TXN041629,2026-06-05,PROD0114,WH04,2,87.96,Retail,175.92
TXN041630,2026-06-05,PROD0096,WH05,2,785.16,Retail,1570.32
TXN041631,2026-06-05,PROD0115,WH04,1,607.39,Wholesale,607.39
TXN041632,2026-06-05,PROD0088,WH05,1,308.26,Online,308.26
TXN041633,2026-06-05,PROD0117,WH01,1,478.38,Online,478.38
TXN041634,2026-06-05,PROD0107,WH02,2,546.29,Online,1092.58
TXN041635,2026-06-05,PROD0024,WH03,1,237.44,Wholesale,237.44
TXN041636,2026-06-05,PROD0014,WH05,2,206.63,Wholesale,413.26
TXN041637,2026-06-05,PROD0024,WH04,1,237.44,Retail,237.44
TXN041638,2026-06-05,PROD0086,WH05,4,308.34,Online,1233.36
TXN041639,2026-06-05,PROD0013,WH02,2,231.03,Retail,462.06
TXN041640,2026-06-05,PROD0113,WH03,2,290.11,Retail,580.22
TXN041641,2026-06-05,PROD0014,WH04,2,206.63,Retail,413.26
TXN041642,2026-06-05,PROD0094,WH05,2,54.93,Online,109.86
TXN041643,2026-06-05,PROD0076,WH04,3,105.69,Online,317.07
TXN041644,2026-06-05,PROD0014,WH05,2,206.63,Retail,413.26
TXN041645,2026-06-05,PROD0095,WH02,1,226.49,Retail,226.49
TXN041646,2026-06-05,PROD0109,WH01,2,891.71,Retail,1783.42
TXN041647,2026-06-05,PROD0062,WH01,3,576.67,Online,1730.01
TXN041648,2026-06-05,PROD0010,WH01,3,198.25,Online,594.75
TXN041649,2026-06-05,PROD0084,WH05,1,563.23,Online,563.23
TXN041650,2026-06-05,PROD0003,WH05,1,92.84,Retail,92.84
TXN041651,2026-06-05,PROD0025,WH03,1,203.66,Online,203.66
TXN041652,2026-06-05,PROD0049,WH02,1,416.0,Wholesale,416.0
TXN041653,2026-06-05,PROD0128,WH05,12,88.9,Online,1066.8
TXN041654,2026-06-05,PROD0076,WH01,3,105.69,Retail,317.07
TXN041655,2026-06-05,PROD0114,WH01,4,87.96,Wholesale,351.84
TXN041656,2026-06-05,PROD0078,WH03,3,368.28,Online,1104.84
TXN041657,2026-06-05,PROD0075,WH01,1,736.06,Retail,736.06
TXN041658,2026-06-05,PROD0063,WH03,1,560.04,Online,560.04
TXN041659,2026-06-05,PROD0089,WH03,4,310.46,Retail,1241.84
TXN041660,2026-06-05,PROD0057,WH01,2,229.78,Online,459.56
TXN041661,2026-06-05,PROD0123,WH04,1,458.85,Online,458.85
TXN041662,2026-06-05,PROD0022,WH02,3,88.86,Online,266.58
TXN041663,2026-06-05,PROD0041,WH02,3,313.32,Retail,939.96
TXN041664,2026-06-05,PROD0090,WH04,1,890.04,Online,890.04
TXN041665,2026-06-05,PROD0095,WH03,1,226.49,Online,226.49
TXN041666,2026-06-05,PROD0039,WH04,1,360.51,Wholesale,360.51
TXN041667,2026-06-05,PROD0055,WH01,4,610.6,Retail,2442.4
TXN041668,2026-06-05,PROD0011,WH02,1,515.6,Online,515.6
TXN041669,2026-06-05,PROD0068,WH05,1,154.66,Retail,154.66
TXN041670,2026-06-05,PROD0028,WH03,2,179.6,Retail,359.2
TXN041671,2026-06-05,PROD0079,WH04,1,698.45,Wholesale,698.45
TXN041672,2026-06-05,PROD0039,WH05,1,360.51,Retail,360.51
TXN041673,2026-06-05,PROD0027,WH04,3,262.97,Online,788.91
TXN041674,2026-06-05,PROD0016,WH05,1,113.06,Online,113.06
TXN041675,2026-06-05,PROD0087,WH01,2,387.06,Retail,774.12
TXN041676,2026-06-05,PROD0041,WH01,1,313.32,Online,313.32
TXN041677,2026-06-05,PROD0037,WH02,1,720.85,Online,720.85
TXN041678,2026-06-05,PROD0098,WH04,2,352.46,Retail,704.92
TXN041679,2026-06-05,PROD0097,WH05,2,172.41,Online,344.82
TXN041680,2026-06-05,PROD0099,WH02,2,345.24,Online,690.48
TXN041681,2026-06-05,PROD0005,WH02,1,170.46,Retail,170.46
TXN041682,2026-06-05,PROD0113,WH02,2,290.11,Online,580.22
TXN041683,2026-06-05,PROD0127,WH02,1,815.22,Wholesale,815.22
TXN041684,2026-06-05,PROD0029,WH05,1,216.16,Retail,216.16
TXN041685,2026-06-05,PROD0125,WH01,2,799.62,Online,1599.24
TXN041686,2026-06-05,PROD0081,WH04,5,41.47,Online,207.35
TXN041687,2026-06-05,PROD0058,WH03,2,407.28,Retail,814.56
TXN041688,2026-06-05,PROD0050,WH05,1,506.94,Retail,506.94
TXN041689,2026-06-05,PROD0030,WH05,1,307.89,Retail,307.89
TXN041690,2026-06-05,PROD0124,WH01,1,391.84,Online,391.84
TXN041691,2026-06-05,PROD0061,WH03,11,35.05,Retail,385.55
TXN041692,2026-06-05,PROD0128,WH02,15,88.9,Retail,1333.5
TXN041693,2026-06-05,PROD0083,WH02,2,183.43,Retail,366.86
TXN041694,2026-06-05,PROD0059,WH03,1,529.33,Online,529.33
TXN041695,2026-06-05,PROD0108,WH01,1,158.82,Online,158.82
TXN041696,2026-06-05,PROD0079,WH05,2,698.45,Online,1396.9
TXN041697,2026-06-05,PROD0050,WH05,1,506.94,Online,506.94
TXN041698,2026-06-05,PROD0073,WH05,1,314.02,Online,314.02
TXN041699,2026-06-05,PROD0048,WH02,3,468.79,Retail,1406.37
TXN041700,2026-06-05,PROD0012,WH01,3,625.07,Retail,1875.21
TXN041701,2026-06-05,PROD0055,WH02,1,610.6,Retail,610.6
TXN041702,2026-06-05,PROD0080,WH04,2,149.97,Online,299.94
TXN041703,2026-06-05,PROD0080,WH05,2,149.97,Online,299.94
TXN041704,2026-06-05,PROD0047,WH05,3,539.17,Online,1617.51
TXN041705,2026-06-05,PROD0046,WH05,1,328.39,Online,328.39
TXN041706,2026-06-05,PROD0011,WH04,1,515.6,Retail,515.6
TXN041707,2026-06-05,PROD0008,WH01,1,40.03,Online,40.03
TXN041708,2026-06-05,PROD0058,WH04,2,407.28,Retail,814.56
TXN041709,2026-06-05,PROD0113,WH01,6,290.11,Online,1740.66
TXN041710,2026-06-05,PROD0096,WH05,1,785.16,Online,785.16
TXN041711,2026-06-05,PROD0037,WH02,1,720.85,Online,720.85
TXN041712,2026-06-05,PROD0059,WH05,1,529.33,Retail,529.33
TXN041713,2026-06-05,PROD0059,WH04,3,529.33,Online,1587.99
TXN041714,2026-06-05,PROD0126,WH04,1,543.44,Wholesale,543.44
TXN041715,2026-06-05,PROD0098,WH02,3,352.46,Retail,1057.38
TXN041716,2026-06-05,PROD0061,WH05,12,35.05,Online,420.6
TXN041717,2026-06-05,PROD0094,WH03,5,54.93,Online,274.65
TXN041718,2026-06-05,PROD0127,WH05,2,815.22,Online,1630.44
TXN041719,2026-06-05,PROD0101,WH05,2,335.07,Online,670.14
TXN041720,2026-06-05,PROD0083,WH04,1,183.43,Wholesale,183.43
TXN041721,2026-06-05,PROD0084,WH03,1,563.23,Online,563.23
TXN041722,2026-06-05,PROD0033,WH03,1,535.58,Online,535.58
TXN041723,2026-06-05,PROD0092,WH05,10,84.39,Online,843.9
TXN041724,2026-06-05,PROD0115,WH02,1,607.39,Retail,607.39
TXN041725,2026-06-05,PROD0053,WH03,4,566.68,Online,2266.72
TXN041726,2026-06-05,PROD0019,WH05,2,254.68,Online,509.36
TXN041727,2026-06-05,PROD0070,WH01,2,291.98,Retail,583.96
TXN041728,2026-06-05,PROD0032,WH01,6,66.91,Retail,401.46
TXN041729,2026-06-05,PROD0075,WH03,3,736.06,Retail,2208.18
TXN041730,2026-06-05,PROD0035,WH04,1,224.81,Online,224.81
TXN041731,2026-06-05,PROD0021,WH05,1,657.4,Retail,657.4
TXN041732,2026-06-05,PROD0077,WH03,1,732.06,Retail,732.06
TXN041733,2026-06-05,PROD0001,WH05,1,400.23,Retail,400.23
TXN041734,2026-06-05,PROD0079,WH05,1,698.45,Online,698.45
TXN041735,2026-06-05,PROD0001,WH01,1,400.23,Online,400.23
TXN041736,2026-06-05,PROD0089,WH05,2,310.46,Online,620.92
TXN041737,2026-06-05,PROD0025,WH05,2,203.66,Online,407.32
TXN041738,2026-06-05,PROD0075,WH02,3,736.06,Retail,2208.18
TXN041739,2026-06-05,PROD0023,WH05,2,718.07,Online,1436.14
TXN041740,2026-06-05,PROD0051,WH01,1,771.14,Online,771.14
TXN041741,2026-06-05,PROD0122,WH01,2,792.76,Retail,1585.52
TXN041742,2026-06-05,PROD0036,WH04,1,222.07,Retail,222.07
TXN041743,2026-06-05,PROD0055,WH02,1,610.6,Retail,610.6
TXN041744,2026-06-05,PROD0056,WH04,1,306.56,Retail,306.56
TXN041745,2026-06-05,PROD0037,WH04,3,720.85,Online,2162.55
TXN041746,2026-06-05,PROD0078,WH03,1,368.28,Online,368.28
TXN041747,2026-06-05,PROD0013,WH01,1,231.03,Online,231.03
TXN041748,2026-06-05,PROD0007,WH04,2,385.91,Retail,771.82
TXN041749,2026-06-05,PROD0063,WH05,1,560.04,Retail,560.04
TXN041750,2026-06-05,PROD0062,WH04,1,576.67,Online,576.67
TXN041751,2026-06-05,PROD0088,WH05,2,308.26,Online,616.52
TXN041752,2026-06-05,PROD0041,WH02,3,313.32,Online,939.96
TXN041753,2026-06-05,PROD0041,WH04,3,313.32,Online,939.96
TXN041754,2026-06-06,PROD0125,WH05,1,799.62,Online,799.62
TXN041755,2026-06-06,PROD0015,WH04,2,414.86,Online,829.72
TXN041756,2026-06-06,PROD0045,WH05,1,443.22,Retail,443.22
TXN041757,2026-06-06,PROD0013,WH01,4,231.03,Online,924.12
TXN041758,2026-06-06,PROD0023,WH05,1,718.07,Retail,718.07
TXN041759,2026-06-06,PROD0021,WH05,1,657.4,Online,657.4
TXN041760,2026-06-06,PROD0053,WH04,3,566.68,Online,1700.04
TXN041761,2026-06-06,PROD0045,WH04,1,443.22,Online,443.22
TXN041762,2026-06-06,PROD0032,WH01,4,66.91,Retail,267.64
TXN041763,2026-06-06,PROD0117,WH05,2,478.38,Online,956.76
TXN041764,2026-06-06,PROD0125,WH02,1,799.62,Online,799.62
TXN041765,2026-06-06,PROD0115,WH04,1,607.39,Retail,607.39
TXN041766,2026-06-06,PROD0127,WH03,1,815.22,Online,815.22
TXN041767,2026-06-06,PROD0011,WH05,1,515.6,Online,515.6
TXN041768,2026-06-06,PROD0036,WH05,3,222.07,Online,666.21
TXN041769,2026-06-06,PROD0038,WH05,3,226.86,Online,680.58
TXN041770,2026-06-06,PROD0014,WH02,3,206.63,Retail,619.89
TXN041771,2026-06-06,PROD0016,WH05,1,113.06,Online,113.06
TXN041772,2026-06-06,PROD0042,WH04,9,61.35,Online,552.15
TXN041773,2026-06-06,PROD0027,WH05,2,262.97,Retail,525.94
TXN041774,2026-06-06,PROD0006,WH01,1,342.18,Online,342.18
TXN041775,2026-06-06,PROD0056,WH05,1,306.56,Online,306.56
TXN041776,2026-06-06,PROD0043,WH05,1,430.69,Online,430.69
TXN041777,2026-06-06,PROD0095,WH01,3,226.49,Retail,679.47
TXN041778,2026-06-06,PROD0084,WH03,1,563.23,Retail,563.23
TXN041779,2026-06-06,PROD0110,WH05,1,84.13,Retail,84.13
TXN041780,2026-06-06,PROD0037,WH04,1,720.85,Retail,720.85
TXN041781,2026-06-06,PROD0029,WH01,4,216.16,Online,864.64
TXN041782,2026-06-06,PROD0099,WH03,2,345.24,Online,690.48
TXN041783,2026-06-06,PROD0068,WH05,1,154.66,Retail,154.66
TXN041784,2026-06-06,PROD0061,WH02,2,35.05,Online,70.1
TXN041785,2026-06-06,PROD0042,WH05,17,61.35,Online,1042.95
TXN041786,2026-06-06,PROD0101,WH05,1,335.07,Retail,335.07
TXN041787,2026-06-06,PROD0114,WH02,1,87.96,Online,87.96
TXN041788,2026-06-06,PROD0113,WH04,1,290.11,Retail,290.11
TXN041789,2026-06-06,PROD0013,WH02,4,231.03,Online,924.12
